,logId,dateOfSleep,startTime,endTime,duration,minutesToFallAsleep,minutesAsleep,minutesAwake,minutesAfterWakeup,timeInBed,efficiency,type,infoCode,mainSleep,levels.summary.restless.count,levels.summary.restless.minutes,levels.summary.awake.count,levels.summary.awake.minutes,levels.summary.asleep.count,levels.summary.asleep.minutes,levels.data,levels.summary.deep.count,levels.summary.deep.minutes,levels.summary.deep.thirtyDayAvgMinutes,levels.summary.wake.count,levels.summary.wake.minutes,levels.summary.wake.thirtyDayAvgMinutes,levels.summary.light.count,levels.summary.light.minutes,levels.summary.light.thirtyDayAvgMinutes,levels.summary.rem.count,levels.summary.rem.minutes,levels.summary.rem.thirtyDayAvgMinutes,levels.shortData
0,10206392104,2015-11-13,2015-11-12T23:49:30.000,2015-11-13T07:09:30.000,26400000,0,407,27,6,440,94,classic,0,True,17.0,29.0,2.0,4.0,0.0,407.0,"[{'dateTime': '2015-11-12T23:49:30.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-12T23:52:30.000', 'level': 'asleep', 'seconds': 7440}, {'dateTime': '2015-11-13T01:56:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T01:57:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-13T02:00:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T02:01:30.000', 'level': 'asleep', 'seconds': 780}, {'dateTime': '2015-11-13T02:14:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T02:15:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-13T02:18:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T02:19:30.000', 'level': 'asleep', 'seconds': 360}, {'dateTime': '2015-11-13T02:25:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T02:26:30.000', 'level': 'asleep', 'seconds': 1740}, {'dateTime': '2015-11-13T02:55:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T02:56:30.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-13T02:58:30.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-13T03:01:30.000', 'level': 'asleep', 'seconds': 480}, {'dateTime': '2015-11-13T03:09:30.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2015-11-13T03:13:30.000', 'level': 'awake', 'seconds': 120}, {'dateTime': '2015-11-13T03:15:30.000', 'level': 'asleep', 'seconds': 2160}, {'dateTime': '2015-11-13T03:51:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T03:52:30.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-13T03:54:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T03:55:30.000', 'level': 'asleep', 'seconds': 2220}, {'dateTime': '2015-11-13T04:32:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T04:33:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-13T04:36:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T04:37:30.000', 'level': 'asleep', 'seconds': 2400}, {'dateTime': '2015-11-13T05:17:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-13T05:19:30.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-13T05:21:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-13T05:23:30.000', 'level': 'asleep', 'seconds': 5700}, {'dateTime': '2015-11-13T06:58:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-13T06:59:30.000', 'level': 'asleep', 'seconds': 240}, {'dateTime': '2015-11-13T07:03:30.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2015-11-13T07:07:30.000', 'level': 'awake', 'seconds': 120}]",,,,,,,,,,,,,
1,10202291124,2015-11-12,2015-11-12T00:26:00.000,2015-11-12T07:45:00.000,26340000,0,402,37,0,439,92,classic,0,True,23.0,33.0,2.0,4.0,0.0,402.0,"[{'dateTime': '2015-11-12T00:26:00.000', 'level': 'awake', 'seconds': 180}, {'dateTime': '2015-11-12T00:29:00.000', 'level': 'asleep', 'seconds': 600}, {'dateTime': '2015-11-12T00:39:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T00:40:00.000', 'level': 'asleep', 'seconds': 1800}, {'dateTime': '2015-11-12T01:10:00.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2015-11-12T01:14:00.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2015-11-12T01:15:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-12T01:17:00.000', 'level': 'asleep', 'seconds': 660}, {'dateTime': '2015-11-12T01:28:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-12T01:30:00.000', 'level': 'asleep', 'seconds': 1320}, {'dateTime': '2015-11-12T01:52:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T01:53:00.000', 'level': 'asleep', 'seconds': 1860}, {'dateTime': '2015-11-12T02:24:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T02:25:00.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-12T02:27:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-12T02:29:00.000', 'level': 'asleep', 'seconds': 360}, {'dateTime': '2015-11-12T02:35:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T02:36:00.000', 'level': 'asleep', 'seconds': 1260}, {'dateTime': '2015-11-12T02:57:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-12T02:59:00.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-12T03:01:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-12T03:03:00.000', 'level': 'asleep', 'seconds': 2220}, {'dateTime': '2015-11-12T03:40:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T03:41:00.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-12T03:43:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T03:44:00.000', 'level': 'asleep', 'seconds': 4200}, {'dateTime': '2015-11-12T04:54:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T04:55:00.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-12T04:58:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T04:59:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-12T05:00:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T05:01:00.000', 'level': 'asleep', 'seconds': 2280}, {'dateTime': '2015-11-12T05:39:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T05:40:00.000', 'level': 'asleep', 'seconds': 2400}, {'dateTime': '2015-11-12T06:20:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T06:21:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-12T06:22:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T06:23:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-12T06:24:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T06:25:00.000', 'level': 'asleep', 'seconds': 1560}, {'dateTime': '2015-11-12T06:51:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T06:52:00.000', 'level': 'asleep', 'seconds': 1080}, {'dateTime': '2015-11-12T07:10:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T07:11:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-12T07:12:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-12T07:13:00.000', 'level': 'asleep', 'seconds': 1680}, {'dateTime': '2015-11-12T07:41:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-12T07:44:00.000', 'level': 'asleep', 'seconds': 60}]",,,,,,,,,,,,,
2,10199791422,2015-11-11,2015-11-10T23:21:00.000,2015-11-11T07:53:00.000,30720000,0,465,47,0,512,91,classic,0,True,22.0,44.0,2.0,3.0,0.0,465.0,"[{'dateTime': '2015-11-10T23:21:00.000', 'level': 'asleep', 'seconds': 1920}, {'dateTime': '2015-11-10T23:53:00.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2015-11-10T23:57:00.000', 'level': 'awake', 'seconds': 120}, {'dateTime': '2015-11-10T23:59:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T00:00:00.000', 'level': 'asleep', 'seconds': 1140}, {'dateTime': '2015-11-11T00:19:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-11T00:21:00.000', 'level': 'asleep', 'seconds': 2220}, {'dateTime': '2015-11-11T00:58:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-11T01:00:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-11T01:01:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-11T01:03:00.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2015-11-11T01:04:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-11T01:05:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T01:06:00.000', 'level': 'asleep', 'seconds': 600}, {'dateTime': '2015-11-11T01:16:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T01:17:00.000', 'level': 'asleep', 'seconds': 480}, {'dateTime': '2015-11-11T01:25:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T01:26:00.000', 'level': 'asleep', 'seconds': 4980}, {'dateTime': '2015-11-11T02:49:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-11T02:52:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-11T02:53:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T02:54:00.000', 'level': 'asleep', 'seconds': 960}, {'dateTime': '2015-11-11T03:10:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T03:11:00.000', 'level': 'asleep', 'seconds': 4320}, {'dateTime': '2015-11-11T04:23:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T04:24:00.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-11T04:26:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-11T04:28:00.000', 'level': 'asleep', 'seconds': 420}, {'dateTime': '2015-11-11T04:35:00.000', 'level': 'restless', 'seconds': 360}, {'dateTime': '2015-11-11T04:41:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-11T04:42:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T04:43:00.000', 'level': 'asleep', 'seconds': 1560}, {'dateTime': '2015-11-11T05:09:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-11T05:11:00.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-11T05:13:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-11T05:15:00.000', 'level': 'asleep', 'seconds': 2160}, {'dateTime': '2015-11-11T05:51:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T05:52:00.000', 'level': 'asleep', 'seconds': 1380}, {'dateTime': '2015-11-11T06:15:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T06:16:00.000', 'level': 'asleep', 'seconds': 2340}, {'dateTime': '2015-11-11T06:55:00.000', 'level': 'restless', 'seconds': 420}, {'dateTime': '2015-11-11T07:02:00.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-11T07:05:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T07:06:00.000', 'level': 'asleep', 'seconds': 1200}, {'dateTime': '2015-11-11T07:26:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-11T07:27:00.000', 'level': 'asleep', 'seconds': 1560}]",,,,,,,,,,,,,
3,10193198793,2015-11-10,2015-11-09T23:18:30.000,2015-11-10T05:19:30.000,21660000,0,320,41,0,361,89,classic,0,True,22.0,39.0,1.0,2.0,0.0,320.0,"[{'dateTime': '2015-11-09T23:18:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-09T23:20:30.000', 'level': 'asleep', 'seconds': 2640}, {'dateTime': '2015-11-10T00:04:30.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2015-11-10T00:08:30.000', 'level': 'awake', 'seconds': 120}, {'dateTime': '2015-11-10T00:10:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T00:11:30.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-10T00:12:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T00:13:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-10T00:16:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T00:17:30.000', 'level': 'asleep', 'seconds': 480}, {'dateTime': '2015-11-10T00:25:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T00:26:30.000', 'level': 'asleep', 'seconds': 360}, {'dateTime': '2015-11-10T00:32:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T00:33:30.000', 'level': 'asleep', 'seconds': 4980}, {'dateTime': '2015-11-10T01:56:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T01:57:30.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-10T01:59:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-10T02:01:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-10T02:04:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T02:05:30.000', 'level': 'asleep', 'seconds': 840}, {'dateTime': '2015-11-10T02:19:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-10T02:21:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-10T02:24:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T02:25:30.000', 'level': 'asleep', 'seconds': 420}, {'dateTime': '2015-11-10T02:32:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T02:33:30.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-10T02:35:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T02:36:30.000', 'level': 'asleep', 'seconds': 2160}, {'dateTime': '2015-11-10T03:12:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T03:13:30.000', 'level': 'asleep', 'seconds': 360}, {'dateTime': '2015-11-10T03:19:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T03:20:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-10T03:23:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T03:24:30.000', 'level': 'asleep', 'seconds': 1500}, {'dateTime': '2015-11-10T03:49:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T03:50:30.000', 'level': 'asleep', 'seconds': 2520}, {'dateTime': '2015-11-10T04:32:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-10T04:34:30.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-10T04:35:30.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-10T04:38:30.000', 'level': 'asleep', 'seconds': 780}, {'dateTime': '2015-11-10T04:51:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-10T04:52:30.000', 'level': 'asleep', 'seconds': 900}, {'dateTime': '2015-11-10T05:07:30.000', 'level': 'restless', 'seconds': 540}, {'dateTime': '2015-11-10T05:16:30.000', 'level': 'asleep', 'seconds': 180}]",,,,,,,,,,,,,
4,10191687309,2015-11-09,2015-11-08T22:35:00.000,2015-11-09T06:46:00.000,29460000,0,434,57,0,491,88,classic,0,True,21.0,51.0,3.0,6.0,0.0,434.0,"[{'dateTime': '2015-11-08T22:35:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-08T22:38:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-08T22:39:00.000', 'level': 'restless', 'seconds': 420}, {'dateTime': '2015-11-08T22:46:00.000', 'level': 'asleep', 'seconds': 1200}, {'dateTime': '2015-11-08T23:06:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-08T23:09:00.000', 'level': 'awake', 'seconds': 120}, {'dateTime': '2015-11-08T23:11:00.000', 'level': 'asleep', 'seconds': 1500}, {'dateTime': '2015-11-08T23:36:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-08T23:39:00.000', 'level': 'awake', 'seconds': 120}, {'dateTime': '2015-11-08T23:41:00.000', 'level': 'asleep', 'seconds': 4920}, {'dateTime': '2015-11-09T01:03:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T01:04:00.000', 'level': 'asleep', 'seconds': 720}, {'dateTime': '2015-11-09T01:16:00.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2015-11-09T01:20:00.000', 'level': 'awake', 'seconds': 120}, {'dateTime': '2015-11-09T01:22:00.000', 'level': 'asleep', 'seconds': 480}, {'dateTime': '2015-11-09T01:30:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T01:31:00.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-09T01:34:00.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2015-11-09T01:38:00.000', 'level': 'asleep', 'seconds': 3240}, {'dateTime': '2015-11-09T02:32:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T02:33:00.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-09T02:36:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T02:37:00.000', 'level': 'asleep', 'seconds': 960}, {'dateTime': '2015-11-09T02:53:00.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2015-11-09T02:57:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-09T02:58:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T02:59:00.000', 'level': 'asleep', 'seconds': 360}, {'dateTime': '2015-11-09T03:05:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T03:06:00.000', 'level': 'asleep', 'seconds': 480}, {'dateTime': '2015-11-09T03:14:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T03:15:00.000', 'level': 'asleep', 'seconds': 960}, {'dateTime': '2015-11-09T03:31:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T03:32:00.000', 'level': 'asleep', 'seconds': 2580}, {'dateTime': '2015-11-09T04:15:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-09T04:17:00.000', 'level': 'asleep', 'seconds': 900}, {'dateTime': '2015-11-09T04:32:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T04:33:00.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-09T04:36:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-09T04:38:00.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-09T04:40:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T04:41:00.000', 'level': 'asleep', 'seconds': 600}, {'dateTime': '2015-11-09T04:51:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-09T04:52:00.000', 'level': 'asleep', 'seconds': 780}, {'dateTime': '2015-11-09T05:05:00.000', 'level': 'restless', 'seconds': 480}, {'dateTime': '2015-11-09T05:13:00.000', 'level': 'asleep', 'seconds': 5580}]",,,,,,,,,,,,,
5,10186141967,2015-11-08,2015-11-08T00:00:00.000,2015-11-08T08:55:30.000,32100000,0,490,45,0,535,92,classic,0,True,31.0,44.0,1.0,1.0,0.0,490.0,"[{'dateTime': '2015-11-08T00:00:00.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2015-11-08T00:01:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T00:02:00.000', 'level': 'asleep', 'seconds': 1200}, {'dateTime': '2015-11-08T00:22:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-08T00:24:00.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-08T00:26:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-08T00:28:00.000', 'level': 'asleep', 'seconds': 1500}, {'dateTime': '2015-11-08T00:53:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-08T00:55:00.000', 'level': 'asleep', 'seconds': 420}, {'dateTime': '2015-11-08T01:02:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T01:03:00.000', 'level': 'asleep', 'seconds': 480}, {'dateTime': '2015-11-08T01:11:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-08T01:13:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-08T01:14:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-08T01:17:00.000', 'level': 'asleep', 'seconds': 1380}, {'dateTime': '2015-11-08T01:40:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T01:41:00.000', 'level': 'asleep', 'seconds': 2820}, {'dateTime': '2015-11-08T02:28:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T02:29:00.000', 'level': 'asleep', 'seconds': 540}, {'dateTime': '2015-11-08T02:38:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-08T02:41:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-08T02:42:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T02:43:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-08T02:44:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T02:45:00.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-08T02:47:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T02:48:00.000', 'level': 'asleep', 'seconds': 780}, {'dateTime': '2015-11-08T03:01:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T03:02:00.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2015-11-08T03:05:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T03:06:00.000', 'level': 'asleep', 'seconds': 300}, {'dateTime': '2015-11-08T03:11:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T03:12:00.000', 'level': 'asleep', 'seconds': 2760}, {'dateTime': '2015-11-08T03:58:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T03:59:00.000', 'level': 'asleep', 'seconds': 1320}, {'dateTime': '2015-11-08T04:21:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T04:22:00.000', 'level': 'asleep', 'seconds': 1440}, {'dateTime': '2015-11-08T04:46:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2015-11-08T04:48:00.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2015-11-08T04:50:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T04:51:00.000', 'level': 'asleep', 'seconds': 720}, {'dateTime': '2015-11-08T05:03:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-08T05:06:00.000', 'level': 'asleep', 'seconds': 1380}, {'dateTime': '2015-11-08T05:29:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T05:30:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-08T05:31:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T05:32:00.000', 'level': 'asleep', 'seconds': 3480}, {'dateTime': '2015-11-08T06:30:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T06:31:00.000', 'level': 'asleep', 'seconds': 600}, {'dateTime': '2015-11-08T06:41:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T06:42:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-08T06:43:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T06:44:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-08T06:45:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T06:46:00.000', 'level': 'asleep', 'seconds': 1500}, {'dateTime': '2015-11-08T07:11:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T07:12:00.000', 'level': 'asleep', 'seconds': 2340}, {'dateTime': '2015-11-08T07:51:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T07:52:00.000', 'level': 'asleep', 'seconds': 3000}, {'dateTime': '2015-11-08T08:42:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2015-11-08T08:43:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2015-11-08T08:44:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2015-11-08T08:47:00.000', 'level': 'asleep', 'seconds': 480}]",,,,,,,,,,,,,
