,logId,activityName,startTime,duration,distance,distanceUnit
739,12202256044,Walk,02/04/18 04:58:00,1332000,,
740,12207292697,Bike,02/05/18 06:20:30,39000,0.014570000000000001,Kilometer
741,12207292698,Bike,02/05/18 06:26:54,100000,0.0,Kilometer
742,12207292696,Bike,02/05/18 06:28:40,3527000,18.24956,Kilometer
743,12390522069,Walk,02/14/18 03:45:36,1280000,,
744,12440374270,Sport,02/16/18 11:01:40,4096000,,
745,12637636857,Walk,02/24/18 13:44:56,1792000,,
746,12637636860,Walk,02/25/18 07:43:32,1639000,,
747,12637636861,Walk,02/26/18 05:55:36,1689000,,
748,12637636863,Walk,02/26/18 09:36:36,2100000,,
749,12637636865,Aerobic Workout,02/27/18 02:16:43,1587000,,
750,12659302388,Walk,02/28/18 06:11:54,2152000,,
751,12660477972,Walk,02/28/18 09:41:00,2406000,,
752,12681015772,Walk,03/01/18 05:43:21,4403000,,
753,12707547690,Walk,03/02/18 14:06:24,1075000,,
754,12718174245,Walk,03/03/18 03:08:03,973000,,
755,13111018991,Run,03/03/18 22:58:34,951000,2.011699,Kilometer
756,13166855344,Walk,03/26/18 01:29:43,1741000,,
757,13168811996,Walk,03/26/18 05:51:41,1844000,,
758,13170223047,Walk,03/26/18 07:42:38,1382000,,
759,13170768624,Walk,03/26/18 09:31:00,1997000,,
760,13252095370,Walk,03/29/18 22:28:50,2101000,,
761,13387158744,Walk,04/06/18 00:16:55,1637000,,
762,13481451761,Walk,04/10/18 23:25:11,1076000,,
763,13487268102,Walk,04/11/18 06:59:09,1845000,,
764,13489203333,Walk,04/11/18 10:33:21,1894000,,
765,13507205424,Walk,04/12/18 05:10:19,1590000,,
766,13508285813,Walk,04/12/18 07:25:12,2048000,,
767,13509223612,Walk,04/12/18 09:34:54,1587000,,
768,13609274689,Walk,04/17/18 09:45:38,972000,,
769,13806821101,Walk,04/26/18 06:26:57,973000,,
770,13807095992,Walk,04/26/18 07:13:53,1076000,,
771,13808271204,Walk,04/26/18 09:33:50,922000,,
772,13808726850,Walk,04/26/18 10:22:29,1075000,,
773,13902076668,Run,05/01/18 09:46:41,1656000,3.1231,Kilometer
774,14017332512,Walk,05/06/18 00:27:48,2099000,,
775,14112070872,Walk,05/07/18 23:40:53,1792000,,
776,14112070873,Walk,05/08/18 04:25:05,1024000,,
777,14159097669,Run,05/12/18 11:04:20,1127000,,
778,14190463135,Walk,05/14/18 02:38:20,1690000,,
779,14238336627,Walk,05/15/18 23:46:48,1794000,,
